"Temperature"	"Pressure"	"Humidity"	"CO2.Concentration"	"Luminosity"	"UV.Intensity"	"UV.Index"	"Latitude"	"Longitude"	"Speed"	"Altitude"	"GNSS.Time"	"GNSS.Date"	"Date"	"Time"	"H"	"D"	"M"	"Y"	"m"	"DateTime"
22,72	92,95	94,77	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-22	21H 29M 56S	21	22	12	2024	29	2024-12-22 21:29:56
NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	NA	NA	2024-12-22	21H 30M 3S	21	22	12	2024	30	2024-12-22 21:30:03
NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	NA	NA	2024-12-22	21H 30M 3S	21	22	12	2024	30	2024-12-22 21:30:03
NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	NA	NA	2024-12-22	21H 30M 3S	21	22	12	2024	30	2024-12-22 21:30:03
22,58	NA	92,94	348	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-22	21H 30M 11S	21	22	12	2024	30	2024-12-22 21:30:11
22,58	NA	92,94	348	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-22	21H 30M 11S	21	22	12	2024	30	2024-12-22 21:30:11
22,67	92,97	94,86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-22	21H 59M 56S	21	22	12	2024	59	2024-12-22 21:59:56
22,67	92,97	94,86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-22	21H 59M 56S	21	22	12	2024	59	2024-12-22 21:59:56
22,67	92,97	94,86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-22	21H 59M 56S	21	22	12	2024	59	2024-12-22 21:59:56
NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	NA	NA	2024-12-22	22H 0M 3S	22	22	12	2024	0	2024-12-22 22:00:03
NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	NA	NA	2024-12-22	22H 0M 3S	22	22	12	2024	0	2024-12-22 22:00:03
NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	NA	NA	2024-12-22	22H 0M 3S	22	22	12	2024	0	2024-12-22 22:00:03
22,54	NA	92,95	364	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-22	22H 0M 11S	22	22	12	2024	0	2024-12-22 22:00:11
22,54	NA	92,95	364	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-22	22H 0M 11S	22	22	12	2024	0	2024-12-22 22:00:11
22,54	NA	92,95	364	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-22	22H 0M 11S	22	22	12	2024	0	2024-12-22 22:00:11
22,64	92,98	94,91	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-22	22H 29M 56S	22	22	12	2024	29	2024-12-22 22:29:56
22,64	92,98	94,91	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-22	22H 29M 56S	22	22	12	2024	29	2024-12-22 22:29:56
22,64	92,98	94,91	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-22	22H 29M 56S	22	22	12	2024	29	2024-12-22 22:29:56
NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	NA	NA	2024-12-22	22H 30M 3S	22	22	12	2024	30	2024-12-22 22:30:03
NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	NA	NA	2024-12-22	22H 30M 3S	22	22	12	2024	30	2024-12-22 22:30:03
22,54	NA	93,03	367	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-22	22H 30M 11S	22	22	12	2024	30	2024-12-22 22:30:11
22,54	NA	93,03	367	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-22	22H 30M 11S	22	22	12	2024	30	2024-12-22 22:30:11
22,54	NA	93,03	367	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-22	22H 30M 11S	22	22	12	2024	30	2024-12-22 22:30:11
22,63	92,97	95,01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-22	22H 59M 55S	22	22	12	2024	59	2024-12-22 22:59:55
22,63	92,97	95,01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-22	22H 59M 55S	22	22	12	2024	59	2024-12-22 22:59:55
22,63	92,97	95,01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-22	22H 59M 55S	22	22	12	2024	59	2024-12-22 22:59:55
NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	NA	NA	2024-12-22	23H 0M 3S	23	22	12	2024	0	2024-12-22 23:00:03
NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	NA	NA	2024-12-22	23H 0M 3S	23	22	12	2024	0	2024-12-22 23:00:03
NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	NA	NA	2024-12-22	23H 0M 3S	23	22	12	2024	0	2024-12-22 23:00:03
22,51	NA	93,08	359	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-22	23H 0M 11S	23	22	12	2024	0	2024-12-22 23:00:11
22,51	NA	93,08	359	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-22	23H 0M 11S	23	22	12	2024	0	2024-12-22 23:00:11
22,51	NA	93,08	359	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-22	23H 0M 11S	23	22	12	2024	0	2024-12-22 23:00:11
22,61	92,94	95,11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-22	23H 29M 55S	23	22	12	2024	29	2024-12-22 23:29:55
22,61	92,94	95,11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-22	23H 29M 55S	23	22	12	2024	29	2024-12-22 23:29:55
22,61	92,94	95,11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-22	23H 29M 55S	23	22	12	2024	29	2024-12-22 23:29:55
NA	NA	NA	NA	0	1	0,01	NA	NA	NA	NA	NA	NA	2024-12-22	23H 30M 3S	23	22	12	2024	30	2024-12-22 23:30:03
NA	NA	NA	NA	0	1	0,01	NA	NA	NA	NA	NA	NA	2024-12-22	23H 30M 3S	23	22	12	2024	30	2024-12-22 23:30:03
NA	NA	NA	NA	0	1	0,01	NA	NA	NA	NA	NA	NA	2024-12-22	23H 30M 3S	23	22	12	2024	30	2024-12-22 23:30:03
22,48	NA	93,15	366	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-22	23H 30M 11S	23	22	12	2024	30	2024-12-22 23:30:11
22,48	NA	93,15	366	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-22	23H 30M 11S	23	22	12	2024	30	2024-12-22 23:30:11
22,48	NA	93,15	366	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-22	23H 30M 11S	23	22	12	2024	30	2024-12-22 23:30:11
22,48	NA	93,15	366	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-22	23H 31M 1S	23	22	12	2024	31	2024-12-22 23:31:01
22,48	NA	93,15	366	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-22	23H 31M 1S	23	22	12	2024	31	2024-12-22 23:31:01
22,48	NA	93,15	366	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-22	23H 31M 1S	23	22	12	2024	31	2024-12-22 23:31:01
22,5	92,91	95,05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-22	23H 59M 55S	23	22	12	2024	59	2024-12-22 23:59:55
22,5	92,91	95,05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-22	23H 59M 55S	23	22	12	2024	59	2024-12-22 23:59:55
22,5	92,91	95,05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-22	23H 59M 55S	23	22	12	2024	59	2024-12-22 23:59:55
20,74	92,67	89,31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-21	9S	0	21	12	2024	0	NA
20,74	92,67	89,31	NA	2	1	0,01	NA	NA	NA	NA	NA	NA	2024-12-21	17S	0	21	12	2024	0	NA
NA	NA	NA	NA	2	1	0,01	NA	NA	NA	NA	NA	NA	2024-12-21	17S	0	21	12	2024	0	NA
NA	NA	NA	NA	2	1	0,01	NA	NA	NA	NA	NA	NA	2024-12-21	17S	0	21	12	2024	0	NA
20,25	NA	88,07	314	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-21	24S	0	21	12	2024	0	NA
20,25	NA	88,07	314	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-21	24S	0	21	12	2024	0	NA
20,79	92,64	89,5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-21	30M 9S	0	21	12	2024	30	NA
20,79	92,64	89,5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-21	30M 9S	0	21	12	2024	30	NA
20,79	92,64	89,5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-21	30M 9S	0	21	12	2024	30	NA
NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	NA	NA	2024-12-21	30M 16S	0	21	12	2024	30	NA
NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	NA	NA	2024-12-21	30M 16S	0	21	12	2024	30	NA
NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	NA	NA	2024-12-21	30M 16S	0	21	12	2024	30	NA
20,29	NA	88,16	314	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-21	30M 24S	0	21	12	2024	30	NA
20,29	NA	88,16	314	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-21	30M 24S	0	21	12	2024	30	NA
20,29	NA	88,16	314	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-21	30M 24S	0	21	12	2024	30	NA
20,81	92,62	89,78	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-21	1H 0M 9S	1	21	12	2024	0	2024-12-21 01:00:09
20,81	92,62	89,78	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-21	1H 0M 9S	1	21	12	2024	0	2024-12-21 01:00:09
20,81	92,62	89,78	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-21	1H 0M 9S	1	21	12	2024	0	2024-12-21 01:00:09
NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	NA	NA	2024-12-21	1H 0M 16S	1	21	12	2024	0	2024-12-21 01:00:16
NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	NA	NA	2024-12-21	1H 0M 16S	1	21	12	2024	0	2024-12-21 01:00:16
20,35	NA	88,32	315	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-21	1H 0M 24S	1	21	12	2024	0	2024-12-21 01:00:24
20,35	NA	88,32	315	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-21	1H 0M 24S	1	21	12	2024	0	2024-12-21 01:00:24
20,35	NA	88,32	315	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-21	1H 0M 24S	1	21	12	2024	0	2024-12-21 01:00:24
20,35	NA	88,32	315	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-21	1H 1M 36S	1	21	12	2024	1	2024-12-21 01:01:36
NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	NA	NA	2024-12-21	1H 1M 36S	1	21	12	2024	1	2024-12-21 01:01:36
20,35	NA	88,32	315	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-21	1H 1M 36S	1	21	12	2024	1	2024-12-21 01:01:36
20,35	NA	88,32	315	0	0	0	NA	NA	NA	NA	NA	NA	2024-12-21	1H 1M 36S	1	21	12	2024	1	2024-12-21 01:01:36
NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	NA	NA	2024-12-21	1H 1M 36S	1	21	12	2024	1	2024-12-21 01:01:36
20,82	92,6	89,91	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-21	1H 30M 9S	1	21	12	2024	30	2024-12-21 01:30:09
20,82	92,6	89,91	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-21	1H 30M 9S	1	21	12	2024	30	2024-12-21 01:30:09
20,82	92,6	89,91	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-21	1H 30M 9S	1	21	12	2024	30	2024-12-21 01:30:09
NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	NA	NA	2024-12-21	1H 30M 16S	1	21	12	2024	30	2024-12-21 01:30:16
NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	NA	NA	2024-12-21	1H 30M 16S	1	21	12	2024	30	2024-12-21 01:30:16
NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	NA	NA	2024-12-21	1H 30M 16S	1	21	12	2024	30	2024-12-21 01:30:16
20,35	NA	88,49	310	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-21	1H 30M 24S	1	21	12	2024	30	2024-12-21 01:30:24
20,35	NA	88,49	310	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-21	1H 30M 24S	1	21	12	2024	30	2024-12-21 01:30:24
20,35	NA	88,49	310	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-21	1H 30M 24S	1	21	12	2024	30	2024-12-21 01:30:24
NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	NA	NA	2024-12-21	2H 0M 16S	2	21	12	2024	0	2024-12-21 02:00:16
NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	NA	NA	2024-12-21	2H 0M 16S	2	21	12	2024	0	2024-12-21 02:00:16
NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	NA	NA	2024-12-21	2H 0M 16S	2	21	12	2024	0	2024-12-21 02:00:16
20,46	NA	88,42	325	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-21	2H 0M 24S	2	21	12	2024	0	2024-12-21 02:00:24
20,46	NA	88,42	325	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-21	2H 0M 24S	2	21	12	2024	0	2024-12-21 02:00:24
20,46	NA	88,42	325	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-21	2H 0M 24S	2	21	12	2024	0	2024-12-21 02:00:24
20,92	92,57	90,29	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-21	2H 30M 8S	2	21	12	2024	30	2024-12-21 02:30:08
20,92	92,57	90,29	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-21	2H 30M 8S	2	21	12	2024	30	2024-12-21 02:30:08
20,92	92,57	90,29	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-21	2H 30M 8S	2	21	12	2024	30	2024-12-21 02:30:08
NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	NA	NA	2024-12-21	2H 30M 16S	2	21	12	2024	30	2024-12-21 02:30:16
NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	NA	NA	2024-12-21	2H 30M 16S	2	21	12	2024	30	2024-12-21 02:30:16
NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	NA	NA	2024-12-21	2H 30M 16S	2	21	12	2024	30	2024-12-21 02:30:16
20,47	NA	88,69	326	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-21	2H 30M 24S	2	21	12	2024	30	2024-12-21 02:30:24
20,47	NA	88,69	326	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-21	2H 30M 24S	2	21	12	2024	30	2024-12-21 02:30:24
20,47	NA	88,69	326	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-21	2H 30M 24S	2	21	12	2024	30	2024-12-21 02:30:24
20,86	92,56	90,39	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-21	3H 0M 8S	3	21	12	2024	0	2024-12-21 03:00:08
20,86	92,56	90,39	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-21	3H 0M 8S	3	21	12	2024	0	2024-12-21 03:00:08
20,86	92,56	90,39	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-21	3H 0M 8S	3	21	12	2024	0	2024-12-21 03:00:08
NA	NA	NA	NA	0	2	0,03	NA	NA	NA	NA	NA	NA	2024-12-21	3H 0M 16S	3	21	12	2024	0	2024-12-21 03:00:16
NA	NA	NA	NA	0	2	0,03	NA	NA	NA	NA	NA	NA	2024-12-21	3H 0M 16S	3	21	12	2024	0	2024-12-21 03:00:16
NA	NA	NA	NA	0	2	0,03	NA	NA	NA	NA	NA	NA	2024-12-21	3H 0M 16S	3	21	12	2024	0	2024-12-21 03:00:16
20,38	NA	88,85	330	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-21	3H 0M 24S	3	21	12	2024	0	2024-12-21 03:00:24
20,38	NA	88,85	330	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-21	3H 0M 24S	3	21	12	2024	0	2024-12-21 03:00:24
20,9	92,54	90,52	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-21	3H 30M 8S	3	21	12	2024	30	2024-12-21 03:30:08
20,9	92,54	90,52	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-21	3H 30M 8S	3	21	12	2024	30	2024-12-21 03:30:08
20,9	92,54	90,52	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-21	3H 30M 8S	3	21	12	2024	30	2024-12-21 03:30:08
NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	NA	NA	2024-12-21	3H 30M 16S	3	21	12	2024	30	2024-12-21 03:30:16
NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	NA	NA	2024-12-21	3H 30M 16S	3	21	12	2024	30	2024-12-21 03:30:16
NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	NA	NA	2024-12-21	3H 30M 16S	3	21	12	2024	30	2024-12-21 03:30:16
20,42	NA	88,93	328	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-21	3H 30M 23S	3	21	12	2024	30	2024-12-21 03:30:23
20,42	NA	88,93	328	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-21	3H 30M 23S	3	21	12	2024	30	2024-12-21 03:30:23
20,42	NA	88,93	328	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-21	3H 30M 23S	3	21	12	2024	30	2024-12-21 03:30:23
20,8	92,57	90,68	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-21	4H 0M 8S	4	21	12	2024	0	2024-12-21 04:00:08
20,8	92,57	90,68	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-21	4H 0M 8S	4	21	12	2024	0	2024-12-21 04:00:08
20,8	92,57	90,68	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-21	4H 0M 8S	4	21	12	2024	0	2024-12-21 04:00:08
NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	NA	NA	2024-12-21	4H 0M 15S	4	21	12	2024	0	2024-12-21 04:00:15
NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	NA	NA	2024-12-21	4H 0M 15S	4	21	12	2024	0	2024-12-21 04:00:15
20,28	NA	89,21	306	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-21	4H 0M 23S	4	21	12	2024	0	2024-12-21 04:00:23
20,28	NA	89,21	306	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-21	4H 0M 23S	4	21	12	2024	0	2024-12-21 04:00:23
20,28	NA	89,21	306	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-21	4H 0M 23S	4	21	12	2024	0	2024-12-21 04:00:23
20,75	92,61	90,78	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-21	4H 30M 8S	4	21	12	2024	30	2024-12-21 04:30:08
20,75	92,61	90,78	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-21	4H 30M 8S	4	21	12	2024	30	2024-12-21 04:30:08
20,75	92,61	90,78	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-21	4H 30M 8S	4	21	12	2024	30	2024-12-21 04:30:08
NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	NA	NA	2024-12-21	4H 30M 15S	4	21	12	2024	30	2024-12-21 04:30:15
NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	NA	NA	2024-12-21	4H 30M 15S	4	21	12	2024	30	2024-12-21 04:30:15
NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	NA	NA	2024-12-21	4H 30M 15S	4	21	12	2024	30	2024-12-21 04:30:15
20,25	NA	89,34	323	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-21	4H 30M 23S	4	21	12	2024	30	2024-12-21 04:30:23
20,25	NA	89,34	323	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-21	4H 30M 23S	4	21	12	2024	30	2024-12-21 04:30:23
20,25	NA	89,34	323	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-21	4H 30M 23S	4	21	12	2024	30	2024-12-21 04:30:23
20,78	92,64	90,83	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-21	5H 0M 8S	5	21	12	2024	0	2024-12-21 05:00:08
20,78	92,64	90,83	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-21	5H 0M 8S	5	21	12	2024	0	2024-12-21 05:00:08
20,78	92,64	90,83	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-21	5H 0M 8S	5	21	12	2024	0	2024-12-21 05:00:08
NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	NA	NA	2024-12-21	5H 0M 15S	5	21	12	2024	0	2024-12-21 05:00:15
NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	NA	NA	2024-12-21	5H 0M 15S	5	21	12	2024	0	2024-12-21 05:00:15
NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	NA	NA	2024-12-21	5H 0M 15S	5	21	12	2024	0	2024-12-21 05:00:15
20,34	NA	89,25	327	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-21	5H 0M 23S	5	21	12	2024	0	2024-12-21 05:00:23
20,34	NA	89,25	327	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-21	5H 0M 23S	5	21	12	2024	0	2024-12-21 05:00:23
20,34	NA	89,25	327	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-21	5H 0M 23S	5	21	12	2024	0	2024-12-21 05:00:23
20,88	92,66	90,9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-21	5H 30M 7S	5	21	12	2024	30	2024-12-21 05:30:07
20,88	92,66	90,9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-21	5H 30M 7S	5	21	12	2024	30	2024-12-21 05:30:07
20,88	92,66	90,9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-21	5H 30M 7S	5	21	12	2024	30	2024-12-21 05:30:07
NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	NA	NA	2024-12-21	5H 30M 15S	5	21	12	2024	30	2024-12-21 05:30:15
NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	NA	NA	2024-12-21	5H 30M 15S	5	21	12	2024	30	2024-12-21 05:30:15
NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	NA	NA	2024-12-21	5H 30M 15S	5	21	12	2024	30	2024-12-21 05:30:15
20,55	NA	89,08	342	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-21	5H 30M 23S	5	21	12	2024	30	2024-12-21 05:30:23
20,55	NA	89,08	342	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-21	5H 30M 23S	5	21	12	2024	30	2024-12-21 05:30:23
21,06	92,68	91,03	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-21	6H 0M 7S	6	21	12	2024	0	2024-12-21 06:00:07
21,06	92,68	91,03	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-21	6H 0M 7S	6	21	12	2024	0	2024-12-21 06:00:07
21,06	92,68	91,03	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-21	6H 0M 7S	6	21	12	2024	0	2024-12-21 06:00:07
NA	NA	NA	NA	5	0	0	NA	NA	NA	NA	NA	NA	2024-12-21	6H 0M 15S	6	21	12	2024	0	2024-12-21 06:00:15
NA	NA	NA	NA	5	0	0	NA	NA	NA	NA	NA	NA	2024-12-21	6H 0M 15S	6	21	12	2024	0	2024-12-21 06:00:15
NA	NA	NA	NA	5	0	0	NA	NA	NA	NA	NA	NA	2024-12-21	6H 0M 15S	6	21	12	2024	0	2024-12-21 06:00:15
20,7	NA	89,13	334	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-21	6H 0M 23S	6	21	12	2024	0	2024-12-21 06:00:23
20,7	NA	89,13	334	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-21	6H 0M 23S	6	21	12	2024	0	2024-12-21 06:00:23
20,7	NA	89,13	334	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-21	6H 0M 23S	6	21	12	2024	0	2024-12-21 06:00:23
21,22	92,72	90,94	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-21	6H 30M 7S	6	21	12	2024	30	2024-12-21 06:30:07
21,22	92,72	90,94	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-21	6H 30M 7S	6	21	12	2024	30	2024-12-21 06:30:07
21,22	92,72	90,94	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-21	6H 30M 7S	6	21	12	2024	30	2024-12-21 06:30:07
NA	NA	NA	NA	12	1	0,01	NA	NA	NA	NA	NA	NA	2024-12-21	6H 30M 15S	6	21	12	2024	30	2024-12-21 06:30:15
NA	NA	NA	NA	12	1	0,01	NA	NA	NA	NA	NA	NA	2024-12-21	6H 30M 15S	6	21	12	2024	30	2024-12-21 06:30:15
20,87	NA	89,06	340	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-21	6H 30M 23S	6	21	12	2024	30	2024-12-21 06:30:23
20,87	NA	89,06	340	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-21	6H 30M 23S	6	21	12	2024	30	2024-12-21 06:30:23
20,87	NA	89,06	340	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-21	6H 30M 23S	6	21	12	2024	30	2024-12-21 06:30:23
21,41	92,76	90,92	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-21	7H 0M 7S	7	21	12	2024	0	2024-12-21 07:00:07
21,41	92,76	90,92	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-21	7H 0M 7S	7	21	12	2024	0	2024-12-21 07:00:07
21,41	92,76	90,92	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-21	7H 0M 7S	7	21	12	2024	0	2024-12-21 07:00:07
NA	NA	NA	NA	12	0	0	NA	NA	NA	NA	NA	NA	2024-12-21	7H 0M 15S	7	21	12	2024	0	2024-12-21 07:00:15
NA	NA	NA	NA	12	0	0	NA	NA	NA	NA	NA	NA	2024-12-21	7H 0M 15S	7	21	12	2024	0	2024-12-21 07:00:15
NA	NA	NA	NA	12	0	0	NA	NA	NA	NA	NA	NA	2024-12-21	7H 0M 15S	7	21	12	2024	0	2024-12-21 07:00:15
21,41	92,76	90,92	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-21	7H 1M 27S	7	21	12	2024	1	2024-12-21 07:01:27
NA	NA	NA	NA	12	0	0	NA	NA	NA	NA	NA	NA	2024-12-21	7H 1M 27S	7	21	12	2024	1	2024-12-21 07:01:27
NA	NA	NA	NA	12	0	0	NA	NA	NA	NA	NA	NA	2024-12-21	7H 1M 27S	7	21	12	2024	1	2024-12-21 07:01:27
21,41	92,76	90,92	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2024-12-21	7H 1M 27S	7	21	12	2024	1	2024-12-21 07:01:27
